speaker,timestamp,utterance,annotation,vote,start,end,startRole,endRole,player_index,dominance,valence,arousal
Mitchell,02:08,"Oh no, and only Mike knows.",['No Strategy'],2.0,128.0,133.0,Robber,Troublemaker,1.0,0.6665149,0.7793527,0.7239231
Alana,02:13,"But why would he even if, why would you even bring that up if, okay?","['Interrogation', 'Defense']",2.0,133.0,135.0,Werewolf,Werewolf,2.0,0.62512124,0.4908948,0.6693224
Mitchell,02:15,"What, totally wasn't even that.",['No Strategy'],2.0,135.0,138.0,Robber,Troublemaker,1.0,0.5939381,0.34052825,0.6804899
Mike,02:18,"Well they said their information really fast and I just had a chance to say, ""I'm the troublemaker"", and he confirmed my story and that was it.","['Identity Declaration', 'Defense', 'Evidence']",2.0,138.0,143.0,Troublemaker,Robber,3.0,0.69705164,0.75645924,0.75738573
Mitchell,02:23,"I actually, I did not rob from Mike.","['Defense', 'Evidence']",2.0,143.0,145.0,Robber,Troublemaker,1.0,0.59937775,0.45766369,0.6802748
Caitlynn,02:25,"My brain went, oh, it was a joke, they switched and then they switched back. That's wrong.",['No Strategy'],2.0,145.0,152.0,Seer,Seer,0.0,0.6856455,0.61397326,0.7465801
Caitlynn,02:33,"But that's where my brain went, so, yay me.",['No Strategy'],2.0,153.0,158.0,Seer,Seer,0.0,0.5879271,0.6721178,0.65657353
Alana,02:38,Okay.,['No Strategy'],2.0,158.0,160.0,Werewolf,Werewolf,2.0,0.5617067,0.41279972,0.60595995
Caitlynn,02:42,"Well then, we kill me.","['Call for Action', 'Defense']",2.0,162.0,167.0,Seer,Seer,0.0,0.5428126,0.17509478,0.6007771
Mike,02:47,You're a hundred percent the werewolf.,['Accusation'],2.0,167.0,169.0,Troublemaker,Robber,3.0,0.5221949,0.6965169,0.56299233
Alana,02:49,A hundred percent was the werewolf.,['Defense'],2.0,169.0,171.0,Werewolf,Werewolf,2.0,0.53437656,0.44159698,0.6025145
Caitlynn,02:51,Yeah.,['No Strategy'],2.0,171.0,173.0,Seer,Seer,0.0,0.74987835,0.54541504,0.8454721
Alana,02:53,And I looked at this card and this card was a werewolf.,"['Defense', 'Evidence']",2.0,173.0,175.0,Werewolf,Werewolf,2.0,0.6914563,0.21534775,0.79261285
Mike,02:55,This is also a werewolf.,['Evidence'],2.0,175.0,177.0,Troublemaker,Robber,3.0,0.72534615,0.6970046,0.8343848
Mike,02:57,"I didn't switch anybody, didn't switch anybody. It's amenability.",['Evidence'],2.0,177.0,182.0,Troublemaker,Robber,3.0,0.7785466,0.5686248,0.8586613
Caitlynn,03:02,"Yes, I love it when he does that.",['Defense'],2.0,182.0,185.0,Seer,Seer,0.0,0.57953745,0.7402732,0.6654557
Alana,03:05,"Oh, that's frustrating.",['Defense'],2.0,185.0,187.0,Werewolf,Werewolf,2.0,0.6286409,0.7015221,0.65887177
Mitchell,03:08,You got just totally dumped on this game.,['Defense'],2.0,188.0,190.0,Robber,Troublemaker,1.0,0.7463002,0.5098923,0.7925868
Caitlynn,03:10,You have the option and Mike uses it all the time.,['No Strategy'],2.0,190.0,194.0,Seer,Seer,0.0,0.7974719,0.43247432,0.91119313
Mike,03:16,"It's only for this character. It says, he says may, in the thing he says.",['No Strategy'],2.0,196.0,201.0,Troublemaker,Robber,3.0,0.6399259,0.5450075,0.6753642
Caitlynn,03:21,Is the robber may as well?,['No Strategy'],2.0,201.0,204.0,Seer,Seer,0.0,0.55969304,0.55727625,0.627417
Mike,03:24,"No robber says, ""Switch your card with another player's card, pick up your new or look at your new card"". Troublemaker says, ""You may switch two other player's cards"".",['No Strategy'],2.0,204.0,213.0,Troublemaker,Robber,3.0,0.5819751,0.57347083,0.6252914
Caitlynn,03:33,It's the worst when you are the werewolf and you see the werewolves.,['No Strategy'],2.0,213.0,216.0,Seer,Seer,0.0,0.50287086,0.16115084,0.54967415
Mitchell,03:38,This game literally couldn't have gone worse for you this round.,['Defense'],2.0,218.0,220.0,Robber,Troublemaker,1.0,0.73071206,0.6303129,0.77940583
Alana,03:42,Every card was seen and nothing was changed.,['Evidence'],2.0,222.0,225.0,Werewolf,Werewolf,2.0,0.601334,0.42104277,0.6974231
Alana,03:46,I can't play with those odds.,['No Strategy'],2.0,226.0,231.0,Werewolf,Werewolf,2.0,0.5176815,0.6083937,0.6008419
Mike,03:51,"You guys are very it's true, we've.",['No Strategy'],2.0,231.0,234.0,Troublemaker,Robber,3.0,0.6890964,0.52999204,0.71560407
Caitlynn,03:54,No the robber may choose to rob another card from another player. Robbers also a may.,['No Strategy'],2.0,234.0,238.0,Seer,Seer,0.0,0.6467623,0.69308954,0.7143946
Mike,03:58,"It drunks, drunk has to.",['No Strategy'],2.0,238.0,240.0,Troublemaker,Robber,3.0,0.7586982,0.021096012,0.75518507
Alana,04:01,"He doesn't know what he's doing, he's drunk.",['No Strategy'],2.0,241.0,243.0,Werewolf,Werewolf,2.0,0.60204136,0.46456152,0.67046034
Mike,04:03,"Yeah, he's drunk, he has to switch with somebody.",['No Strategy'],2.0,243.0,245.0,Troublemaker,Robber,3.0,0.6210592,0.3971744,0.6955215
Mitchell,04:05,I think the best player count for this game is three.,['No Strategy'],2.0,245.0,248.0,Robber,Troublemaker,1.0,0.67012316,0.7218522,0.69715285
Mike,04:08,"Yeah. Oh, a hundred percent. It's so much-",['No Strategy'],2.0,248.0,251.0,Troublemaker,Robber,3.0,0.6952032,0.33220786,0.75443757
Caitlynn,04:11,It gets really strategic.,['Defense'],2.0,251.0,253.0,Seer,Seer,0.0,0.6775616,0.6846305,0.7548346
Mike,04:13,"We didn't even, we didn't even think about it and were like three. It's going to be awful at three.",['No Strategy'],2.0,253.0,258.0,Troublemaker,Robber,3.0,0.7086557,0.6638434,0.8034346
Mike,04:18,And then we played it at three and it was like the best games of this like ever played.,['No Strategy'],2.0,258.0,261.0,Troublemaker,Robber,3.0,0.6774695,0.7318219,0.72711945
Mitchell,04:21,"It's like a chess puzzle playing with three people, It's so cool.",['No Strategy'],2.0,261.0,265.0,Robber,Troublemaker,1.0,0.6750399,0.89176595,0.7153163
Alana,04:25,"Well, and I guess there's a lot of unknowns in the center when you play three, right?","['Accusation', 'Interrogation']",2.0,265.0,267.0,Werewolf,Werewolf,2.0,0.6327298,0.3845824,0.6999749
Mike,04:27,Yeah.,['No Strategy'],2.0,267.0,269.0,Troublemaker,Robber,3.0,0.555033,0.5197656,0.6745378
Mike,04:29,"There's still the three unknowns, right? Yeah. So you still have-",['Evidence'],2.0,269.0,272.0,Troublemaker,Robber,3.0,0.5860707,0.41342503,0.60078657
Alana,04:32,"Well, I'm happy that even though you had the option to play three, you invited me to come.",['No Strategy'],2.0,272.0,276.0,Werewolf,Werewolf,2.0,0.6718512,0.7454275,0.7714658
Caitlynn,04:36,Do you want energy lotion? It's got caffeine in it. The girls-,['No Strategy'],2.0,276.0,281.0,Seer,Seer,0.0,0.7629802,0.83215815,0.8369813
Alana,04:43,"I've had it in my chocolate, I've had it in my beverage and now I've had it in my lotion.",['No Strategy'],2.0,283.0,286.0,Werewolf,Werewolf,2.0,0.6064354,0.42941174,0.7066523
Caitlynn,04:46,They came around and gave out like free samples.,['No Strategy'],2.0,286.0,289.0,Seer,Seer,0.0,0.7101226,0.45554972,0.83421123
Mike,04:51,"All Right, we're voting.",['Call for Action'],2.0,291.0,293.0,Troublemaker,Robber,3.0,0.5636901,0.64862573,0.631382
Alana,00:01,"All right. No trapping me this time, guys.",[],3.0,1.0,66.0,Insomniac,Robber,2.0,0.45997122,0.44692028,0.47069246
Mike,01:06,Wake up.,['Call for Action'],0.0,66.0,68.0,Werewolf,Werewolf,3.0,0.6881701,0.43048656,0.70564675
Mitchell,01:09,Just scared the shit out of me.,['No Strategy'],0.0,69.0,72.0,Robber,Insomniac,1.0,0.58458567,0.34516108,0.64872104
Mitchell,01:13,I almost screamed.,['No Strategy'],0.0,73.0,75.0,Robber,Insomniac,1.0,0.5955279,0.27629396,0.63392127
Caitlynn,01:16,"You and Chris just keep popping in when our eyes are closed. Oh, I just touched my glasses and now I've got greasy lotion fingers on it.",['No Strategy'],1.0,76.0,85.0,Werewolf,Werewolf,0.0,0.71296513,0.6842071,0.81035024
Mike,01:25,Did you want some energy lotion? It has caffeine in it. It's really good.,['No Strategy'],0.0,85.0,91.0,Werewolf,Werewolf,3.0,0.61279815,0.72447014,0.7012774
Alana,01:31,"Okay, guys. Seer, insomniac.",['Evidence'],3.0,91.0,95.0,Insomniac,Robber,2.0,0.5023385,0.738317,0.5483204
Mitchell,01:35,He's a liar and you and I both know that.,"['Accusation', 'Defense']",0.0,95.0,98.0,Robber,Insomniac,1.0,0.6314973,0.21077305,0.65624726
Alana,01:40,Because I was the insomniac.,['Identity Declaration'],3.0,100.0,103.0,Insomniac,Robber,2.0,0.58391964,0.1471854,0.58965486
Mitchell,01:43,But you ended up with the card that I started with.,['Evidence'],0.0,103.0,105.0,Robber,Insomniac,1.0,0.618614,0.36760944,0.6238846
Alana,01:45,Which is the robber. Yes. So that makes... Where's our robber?,"['Interrogation', 'Evidence']",3.0,105.0,108.0,Insomniac,Robber,2.0,0.5594627,0.7077772,0.59185016
Mike,01:48,I think they're in cahoots together.,['Accusation'],0.0,108.0,111.0,Werewolf,Werewolf,3.0,0.554235,0.68538874,0.62257457
Alana,01:51,"So now I'm the robber and you are the insomniac and you claim that, so you don't want to be killed off with tanner. But you might be the werewolf.","['Identity Declaration', 'Accusation']",3.0,111.0,122.0,Insomniac,Robber,2.0,0.43706778,0.4780166,0.49820074
Alana,02:03,Seer?,['Interrogation'],3.0,123.0,125.0,Insomniac,Robber,2.0,0.5356267,0.65211904,0.5764266
Caitlynn,02:05,I can confirm one of those.,['Defense'],1.0,125.0,129.0,Werewolf,Werewolf,0.0,0.37200892,0.44243026,0.40438208
Alana,02:09,Seer comes before everybody else.,['No Strategy'],3.0,129.0,134.0,Insomniac,Robber,2.0,0.48394826,0.4044899,0.52984947
Caitlynn,02:14,I looked at Mitchell's robber.,"['Identity Declaration', 'Defense']",1.0,134.0,136.0,Werewolf,Werewolf,0.0,0.68121386,0.67298895,0.7428985
Alana,02:16,Yeah. Robber's switched to be insomniac.,['Evidence'],3.0,136.0,138.0,Insomniac,Robber,2.0,0.5865394,0.59525347,0.630087
Mitchell,02:18,"Now, so you can confirm me, I can confirm her.",['Defense'],0.0,138.0,140.0,Robber,Insomniac,1.0,0.6376407,0.46428788,0.6635632
Alana,02:20,"So why would he lie, if he wasn't the werewolf?",['Interrogation'],3.0,140.0,142.0,Insomniac,Robber,2.0,0.5590446,0.42715606,0.60624015
Mitchell,02:22,He could be a tanner. Could be a werewolf.,['Accusation'],0.0,142.0,147.0,Robber,Insomniac,1.0,0.4852314,0.5972556,0.48208204
Mike,02:27,"I mean, if I'm the tanner, then there's all good.",['No Strategy'],0.0,147.0,154.0,Werewolf,Werewolf,3.0,0.48341668,0.48973715,0.47734332
Alana,02:34,"Well, why would you lie if you weren't the werewolf? I don't know if I'm following that.","['Interrogation', 'Defense']",3.0,154.0,159.0,Insomniac,Robber,2.0,0.5786363,0.4730871,0.6697428
Caitlynn,02:39,"If he's the tanner, it's worth lying...","['Accusation', 'Defense']",1.0,159.0,161.0,Werewolf,Werewolf,0.0,0.6353181,0.4513752,0.71428657
Mitchell,02:42,"Get out of here, Mike.",['No Strategy'],0.0,162.0,166.0,Robber,Insomniac,1.0,0.7390187,0.8020759,0.7551673
Caitlynn,02:46,"If he's the tanner, it's worth lying to try to make himself...",['Defense'],1.0,166.0,174.0,Werewolf,Werewolf,0.0,0.55027807,0.23902152,0.5601167
Mitchell,02:54,"Mike, come up with a good explanation of what's happening over there.",['Defense'],0.0,174.0,177.0,Robber,Insomniac,1.0,0.7136456,0.86166614,0.7844654
Mike,02:57,I'm thinking over here.,['Defense'],0.0,177.0,180.0,Werewolf,Werewolf,3.0,0.81150526,0.8139015,0.8734428
Alana,03:00,Sweat is beading down his forehead.,['No Strategy'],3.0,180.0,182.0,Insomniac,Robber,2.0,0.8236222,0.93218917,0.8796349
Mitchell,03:02,Just dripping with sweat.,['No Strategy'],0.0,182.0,186.0,Robber,Insomniac,1.0,0.7311416,0.68183196,0.7383386
Mike,03:06,Yeah. Okay.,['No Strategy'],0.0,186.0,188.0,Werewolf,Werewolf,3.0,0.46429205,0.39111128,0.45829555
Mike,03:08,"Nice, Chad.",['No Strategy'],0.0,188.0,190.0,Werewolf,Werewolf,3.0,0.6087849,0.5354208,0.6129428
Mitchell,03:10,Holy smokes. What is that 3 million?,['Interrogation'],0.0,190.0,193.0,Robber,Insomniac,1.0,0.63198984,0.46061826,0.62793607
Mitchell,03:13,355 mil,['No Strategy'],0.0,193.0,195.0,Robber,Insomniac,1.0,0.6528643,0.47235054,0.6823443
Alana,03:15,Wow! Nice. Okay.,['No Strategy'],3.0,195.0,197.0,Insomniac,Robber,2.0,0.36620829,0.42498016,0.48852682
Caitlynn,03:17,"So are we assuming that Mike is the tanner then? Because he's claiming to be a werewolf. Either he's the tanner and we kill him, thinking he's the werewolf. And he wins or we can vote left and...","['Accusation', 'Interrogation', 'Call for Action']",1.0,197.0,213.0,Werewolf,Werewolf,0.0,0.6850796,0.2822161,0.74428743
Alana,03:33,"He's trying to play our strategy, but play both sides of it. Well, there's nowhere else for him to go. I understand that strategic move.",['Defense'],3.0,213.0,223.0,Insomniac,Robber,2.0,0.6492269,0.5468919,0.6953299
Alana,03:44,"Seer, you should have looked over there.",['No Strategy'],3.0,224.0,226.0,Insomniac,Robber,2.0,0.74893147,0.631565,0.82122946
Mitchell,03:46,He would've been able to look at something in the middle.,['Accusation'],0.0,226.0,228.0,Robber,Insomniac,1.0,0.63815117,0.46211377,0.65093243
Caitlynn,03:48,Yeah. But he could have looked at another werewolf.,['Accusation'],1.0,228.0,230.0,Werewolf,Werewolf,0.0,0.53862673,0.5790035,0.5698235
Mitchell,03:50,"Yeah. He could have, which would leave him... What was the order of people revealing their card? He went first. Didn't he?",['Interrogation'],0.0,230.0,236.0,Robber,Insomniac,1.0,0.62272835,0.414376,0.6454848
Mitchell,03:57,He was the very first person to claim to be an insomniac.,"['Defense', 'Evidence']",0.0,237.0,239.0,Robber,Insomniac,1.0,0.6331065,0.48803246,0.61060596
Mitchell,03:59,"That was weird. Would a tanner do that? Yes. Would a werewolf do that? No, usually werewolves kind of chill out for a bit.","['Interrogation', 'Defense']",0.0,239.0,246.0,Robber,Insomniac,1.0,0.61106074,0.26100007,0.6257008
Alana,04:09,Yeah. Especially what the Seer saw.,['No Strategy'],3.0,249.0,251.0,Insomniac,Robber,2.0,0.63187677,0.35291824,0.6141629
Caitlynn,04:12,So do we vote Mike or do we vote to the left?,"['Interrogation', 'Call for Action']",1.0,252.0,255.0,Werewolf,Werewolf,0.0,0.6386517,0.54204977,0.69922376
Caitlynn,04:17,"So if we all vote to the left, it's a draw. Nobody dies.","['Call for Action', 'Defense']",1.0,257.0,259.0,Werewolf,Werewolf,0.0,0.6711114,0.35878998,0.7816174
Mike,04:19,But I can fuck that up.,['Defense'],0.0,259.0,263.0,Werewolf,Werewolf,3.0,0.6613955,0.29324183,0.6911492
Alana,04:23,That's true.,['No Strategy'],3.0,263.0,265.0,Insomniac,Robber,2.0,0.47945505,0.37812778,0.5186759
Alana,04:26,"So if the tanner, he can vote himself, if the werewolf he votes away.","['Accusation', 'Call for Action']",3.0,266.0,270.0,Insomniac,Robber,2.0,0.757835,0.8423172,0.84233165
Caitlynn,04:30,"Tanner can't vote for himself. So if he's a werewolf, he can fuck it up. If he's the tanner...",['Accusation'],1.0,270.0,274.0,Werewolf,Werewolf,0.0,0.83467555,0.14773582,0.9041738
Mike,04:34,I can still fuck it up if I'm a tanner. But it's just not going to do anything.,['No Strategy'],0.0,274.0,277.0,Werewolf,Werewolf,3.0,0.6273445,0.6284434,0.7015169
Mike,04:38,I just lose and I just make someone else die.,['No Strategy'],0.0,278.0,281.0,Werewolf,Werewolf,3.0,0.68575466,0.20644805,0.7309967
Mike,04:42,"So if I'm the tanner, everyone votes to the left and I just vote for a random person. Villager still wins.","['Accusation', 'Call for Action']",0.0,282.0,288.0,Werewolf,Werewolf,3.0,0.6289271,0.6150242,0.653893
Caitlynn,04:49,Yeah. So there's...,['No Strategy'],1.0,289.0,291.0,Werewolf,Werewolf,0.0,0.54827374,0.44440952,0.62522686
Mike,04:51,"If I'm the werewolf and we all vote to the left, then I would win.","['Accusation', 'Call for Action']",0.0,291.0,294.0,Werewolf,Werewolf,3.0,0.59977055,0.49982077,0.62504613
Alana,04:54,Yes.,['No Strategy'],3.0,294.0,297.0,Insomniac,Robber,2.0,0.55519193,0.55020523,0.54879737
Mitchell,04:57,So what did we think he was? We think he was a tanner because he spoke so quickly and he was very anxious.,"['Interrogation', 'Defense']",0.0,297.0,302.0,Robber,Insomniac,1.0,0.6110523,0.51745886,0.6255004
Caitlynn,05:03,I think he's a tanner.,['Accusation'],1.0,303.0,307.0,Werewolf,Werewolf,0.0,0.48888248,0.38393846,0.51388913
Alana,05:07,"From a completely third party objective, that makes logical sense strategically without knowing his character at all.",['No Strategy'],3.0,307.0,314.0,Insomniac,Robber,2.0,0.6839855,0.43493223,0.7069614
Alana,05:15,"But I think it's 50/50 draw. And so far, those have not been kindly to Mitch, so let's not let him vote.","['Call for Action', 'Defense']",3.0,315.0,324.0,Insomniac,Robber,2.0,0.5837372,0.59745526,0.6271433
Mitchell,05:24,Not let him vote.,['Call for Action'],0.0,324.0,326.0,Robber,Insomniac,1.0,0.71996397,0.8011995,0.7950196
Alana,05:26,"Wait, actually vote on what you think and we'll do the opposite.",['No Strategy'],3.0,326.0,329.0,Insomniac,Robber,2.0,0.7368495,0.6199917,0.82203877
Mike,05:30,"No, no, no. Cause that doesn't work for voting for the left.",['No Strategy'],0.0,330.0,332.0,Werewolf,Werewolf,3.0,0.73781675,0.6473029,0.8336619
Caitlynn,05:32,I'm going to vote to the left. So I'm going to vote for Mitchell,['Call for Action'],1.0,332.0,334.0,Werewolf,Werewolf,0.0,0.6830615,0.5903906,0.7660115
Mitchell,05:34,I just think you guys are cahoots and you're both werewolves.,['Accusation'],0.0,334.0,339.0,Robber,Insomniac,1.0,0.63718355,0.61690414,0.6785968
Alana,05:39,Why would you? You have the cards.,['Interrogation'],3.0,339.0,341.0,Insomniac,Robber,2.0,0.7248977,0.4302159,0.8053738
Mitchell,05:41,You guys are just giving me this vibe that you guys are both werewolves.,['Defense'],0.0,341.0,345.0,Robber,Insomniac,1.0,0.7553934,0.7037015,0.8010896
Mitchell,05:45,"No, I know you're good. I feel like, no one's confirmed her story.",['No Strategy'],0.0,345.0,352.0,Robber,Insomniac,1.0,0.69764024,0.4495802,0.8011884
Caitlynn,05:52,Nobody can confirm my story.,['Defense'],1.0,352.0,354.0,Werewolf,Werewolf,0.0,0.6124068,0.6195404,0.627144
Mike,05:54,She confirmed yours.,"['Defense', 'Evidence']",0.0,354.0,356.0,Werewolf,Werewolf,3.0,0.6069412,0.6086448,0.60105526
Mike,05:57,"I mean, yeah, but not many people can confirm the seer.",['No Strategy'],0.0,357.0,361.0,Werewolf,Werewolf,3.0,0.6462049,0.5766463,0.63697624
Alana,06:01,"And besides I think because you stressed out so much, that would be an explanation.",['No Strategy'],3.0,361.0,366.0,Insomniac,Robber,2.0,0.57036424,0.5001466,0.5878292
Caitlynn,01:09,I have zero information.,['Evidence'],1.0,69.0,73.0,Insomniac,Insomniac,0.0,0.64192104,0.6412023,0.6398058
Alana,01:17,"Okay, the path where we would do all the Madame Zostra lean back. That's amazing. I thought it was just my copy. Okay. I always call it lean back, like the old rap song. Yeah. Good times.",['No Strategy'],3.0,77.0,87.0,Seer,Werewolf,2.0,0.73774755,0.87149525,0.82079387
Caitlynn,01:27,"Yeah, put your characters in boiling water for a few seconds.",['No Strategy'],1.0,87.0,89.0,Insomniac,Insomniac,0.0,0.64505374,0.5600186,0.7751051
Alana,01:30,Learn something new.,['No Strategy'],3.0,90.0,92.0,Seer,Werewolf,2.0,0.7506654,1.0027406,0.81212246
Mitchell,01:32,Did Chad just here or am I crazy? Welcome Chad.,['No Strategy'],2.0,92.0,95.0,Troublemaker,Troublemaker,1.0,0.69517046,0.29292488,0.7145693
Alana,01:35,Okay. We do have an Insomniac in the game. That's interesting.,"['Defense', 'Evidence']",3.0,95.0,98.0,Seer,Werewolf,2.0,0.5745135,0.52110887,0.60796547
Caitlynn,01:38,Yes. And I have zero information. I woke up as the Insomniac.,"['Identity Declaration', 'Evidence']",1.0,98.0,104.0,Insomniac,Insomniac,0.0,0.62424403,0.68826056,0.62206995
Alana,01:44,"I may or may not have been not watching and did not realize that I was supposed to go. So, I didn't see anything either.","['Defense', 'Evidence']",3.0,104.0,112.0,Seer,Werewolf,2.0,0.6167889,0.30934402,0.6776601
Caitlynn,01:52,Okay.,['No Strategy'],1.0,112.0,114.0,Insomniac,Insomniac,0.0,0.7854284,0.8172113,0.83318627
Mike,01:54,Not a lot of information this game.,['No Strategy'],2.0,114.0,116.0,Werewolf,Seer,3.0,0.6400033,0.51730055,0.62290156
Alana,01:56,"No, it's not.",['No Strategy'],3.0,116.0,119.0,Seer,Werewolf,2.0,0.64871997,0.26892015,0.7059982
Mike,01:59,"Well, I can confirm Mitch is the troublemaker.","['Accusation', 'Evidence']",2.0,119.0,124.0,Werewolf,Seer,3.0,0.4732428,0.53091174,0.48625788
Mike,02:06,I stole from him.,"['Defense', 'Evidence']",2.0,126.0,128.0,Werewolf,Seer,3.0,0.51122594,0.29838985,0.53948927
Alana,02:08,Supposedly.,['Accusation'],3.0,128.0,130.0,Seer,Werewolf,2.0,0.48154998,0.3863582,0.5307273
Mike,02:11,I mean.,['No Strategy'],2.0,131.0,133.0,Werewolf,Seer,3.0,0.46845132,0.48044026,0.5139251
Alana,02:14,"This is possible, but I feel like Insomniac is the easiest way around it.","['Defense', 'Evidence']",3.0,134.0,139.0,Seer,Werewolf,2.0,0.67395407,0.4844915,0.7158066
Mike,02:20,Insomniac is the easiest way around it because even if she was actually.,['Evidence'],2.0,140.0,143.0,Werewolf,Seer,3.0,0.6452805,0.5170504,0.7025798
Mike,02:23,"But even if she was actually the Insomniac, she could wake up with something else and still say she's Insomniac.","['Accusation', 'Defense']",2.0,143.0,147.0,Werewolf,Seer,3.0,0.60652566,0.48104984,0.62178636
Mitchell,02:27,I would know if I swapped her or not.,['Defense'],2.0,147.0,149.0,Troublemaker,Troublemaker,1.0,0.5886017,0.38696462,0.5842992
Mitchell,02:30,"So, did you claim that you are the Insomniac?",['Interrogation'],2.0,150.0,152.0,Troublemaker,Troublemaker,1.0,0.5613438,0.4286171,0.59526026
Mike,02:33,"So, then he switched us two. If he switched.","['Accusation', 'Defense']",2.0,153.0,159.0,Werewolf,Seer,3.0,0.5819984,0.40595514,0.55829334
Mitchell,02:39,"I switched someone, yeah.",['Evidence'],2.0,159.0,161.0,Troublemaker,Troublemaker,1.0,0.5303472,0.473343,0.49441442
Mitchell,02:41,Yeah. I switched someone.,"['Defense', 'Evidence']",2.0,161.0,163.0,Troublemaker,Troublemaker,1.0,0.5808624,0.61734056,0.5799726
Alana,02:43,"Well, even if he did switch somebody, he can't switch from the inside and claim all the inside.","['Accusation', 'Defense']",3.0,163.0,167.0,Seer,Werewolf,2.0,0.565073,0.48082063,0.6166029
Mike,02:47,"So, he has to switch-",['No Strategy'],2.0,167.0,169.0,Werewolf,Seer,3.0,0.59876406,0.6095661,0.66753846
Mike,02:49,Unless she's lying.,['Accusation'],2.0,169.0,173.0,Werewolf,Seer,3.0,0.62282515,0.25883016,0.5823011
Alana,02:53,Yeah. She's a wild card.,"['Accusation', 'Defense']",3.0,173.0,176.0,Seer,Werewolf,2.0,0.5913322,0.579322,0.57232785
Mitchell,02:56,"Sensei sensual. Hey guys, I'm over the ramp.",['No Strategy'],2.0,176.0,180.0,Troublemaker,Troublemaker,1.0,0.6146934,0.32719374,0.5705366
Mitchell,03:01,Who's sensei?,['Interrogation'],2.0,181.0,183.0,Troublemaker,Troublemaker,1.0,0.774487,0.76268506,0.8284723
Caitlynn,03:11,One.,['No Strategy'],1.0,191.0,194.0,Insomniac,Insomniac,0.0,0.66563094,0.43350497,0.7469516
Alana,03:19,"Oh yeah. I'm following with four people, let's add a fifth.",['No Strategy'],3.0,199.0,203.0,Seer,Werewolf,2.0,0.71651113,0.69272935,0.77291673
Mike,03:25,"Yeah. Yeah, you played with Matt before.",['No Strategy'],2.0,205.0,208.0,Werewolf,Seer,3.0,0.57685286,0.66711426,0.59128606
Alana,03:28,"Oh, I'm so excited. I can fix my Madame Zostra. That's exciting. And no, I play that game for co-op because you can play, you can teach them in the beginning, and then hopefully they just don't become the trainer and have to do it all by themselves. Oh, there's Tracy?",['No Strategy'],3.0,208.0,225.0,Seer,Werewolf,2.0,0.69212383,0.8386974,0.7550536
Mike,03:45,"Yeah, they um he'll just have there sign a waiver and everything.",['No Strategy'],2.0,225.0,228.0,Werewolf,Seer,3.0,0.5584266,0.57975566,0.5500808
Alana,03:48,"Oh, yeah. How do you get in? I thought the doors were locked.",['No Strategy'],3.0,228.0,231.0,Seer,Werewolf,2.0,0.6979901,0.55511117,0.774065
Mike,03:51,The middle door there is unlocked and number eight down that hallway is supposed to be unlocked all night.,['No Strategy'],2.0,231.0,236.0,Werewolf,Seer,3.0,0.6250745,0.5104405,0.646152
Alana,03:56,"Oh, for us.",['No Strategy'],3.0,236.0,238.0,Seer,Werewolf,2.0,0.6165726,0.67439127,0.6585458
Mike,03:59,And really you can go through the Fantasyland Hotel. It's always unlocked.,['No Strategy'],2.0,239.0,243.0,Werewolf,Seer,3.0,0.6202403,0.4400325,0.62841576
Alana,04:03,"Oh, there you go. Unfortunately, I think even with the bonus pause time, I still have no idea what's going on.",['No Strategy'],3.0,243.0,251.0,Seer,Werewolf,2.0,0.5766647,0.3081826,0.5971452
Alana,04:12,"Oh no, I know. I'm just, even in my own head.",['No Strategy'],3.0,252.0,255.0,Seer,Werewolf,2.0,0.6471564,0.23793219,0.71930134
Mitchell,04:15,"If anything, I'm forgetting what was happening.",['No Strategy'],2.0,255.0,269.0,Troublemaker,Troublemaker,1.0,0.598935,0.5647266,0.6595423
Alana,04:33,Friend is debatable. I'm not trusting anybody.,['No Strategy'],3.0,273.0,275.0,Seer,Werewolf,2.0,0.74531436,0.72071797,0.8271922
Matt,04:35,"So, I actually know what her name was before I got here.",['No Strategy'],,275.0,277.0,,,,0.8221143,0.9003521,0.89549047
Caitlynn,04:37,"She's our new friend and we started out with one night. So, we'll see how she feels at the end of this.",['No Strategy'],1.0,277.0,282.0,Insomniac,Insomniac,0.0,0.6935914,0.65178263,0.80768776
Alana,04:48,"Oh yeah, absolutely.",['No Strategy'],3.0,288.0,292.0,Seer,Werewolf,2.0,0.76364064,0.6884762,0.8351437
Mike,04:52,"If you want a comfy one, there's comfy ones over here still.",['No Strategy'],2.0,292.0,294.0,Werewolf,Seer,3.0,0.59495795,0.5334884,0.6354714
Mike,04:55,Ok sounds good. If you give up-,['No Strategy'],2.0,295.0,297.0,Werewolf,Seer,3.0,0.57233393,0.6419557,0.6276775
Caitlynn,04:57,"And then give him a mic, if it's not number one.",['No Strategy'],1.0,297.0,299.0,Insomniac,Insomniac,0.0,0.55027366,0.59322494,0.63769156
Mike,04:59,It's number six I think.,['No Strategy'],2.0,299.0,301.0,Werewolf,Seer,3.0,0.63541836,0.6594074,0.6706901
Caitlynn,05:01,Six.,['No Strategy'],1.0,301.0,303.0,Insomniac,Insomniac,0.0,0.53310454,0.3190093,0.57489777
Mike,05:03,Keep pulling. Look at the pack.,['No Strategy'],2.0,303.0,305.0,Werewolf,Seer,3.0,0.62571526,0.42901695,0.64769614
